Kingston A400 SA400S37/480G,"Ємність:480 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:MLCЗапис:1600 МБ/с, IOPS 190 тисЧитання:2700 МБ/с, IOPS 290 тис",14 063 грн.
Product Name,Description of the product,Price range of the product
Samsung 970 EVO Plus M.2 MZ-V7S1T0BW,"Ємність:960 ГБФормат:PCI-E (HHHL)NAND:3D TLC NANDЗапис:3000 МБ/с, IOPS 75 тисЧитання:3400 МБ/с, IOPS 750 тис",Not took
Kingston KC3000 SKC3000S/1024G,"Ємність:250 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D QLC NANDЗапис:1100 МБ/сЧитання:2100 МБ/с",2 734 грн.
Samsung 980 NVMe M.2 MZ-V8V1T0BW,"Ємність:256 ГБФормат:M.2, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:2700 МБ/с, IOPS 600 тисЧитання:6400 МБ/с, IOPS 500 тис",2 416 до 2 520 грн.
Kingston NV2 SNV2S/1000G,"Ємність:480 ГБФормат:2.5""",10 694 грн.
Samsung MZ-77E1T0BW MZ-77E1T0BW,"Ємність:1600 / 3200 ГБФормат:PCI-E (HHHL)NAND:3D TLC NANDЗапис:2400 / 3800 МБ/с, IOPS 200 / 250 тисЧитання:7000 / 8000 МБ/с, IOPS 1000 / 1500 тис",18 923 грн.
Samsung 980 PRO MZ-V8P1T0BW,"Ємність:1920 ГБФормат:M.2, PCI-E 3.0 4xNAND:3D TLC NANDЗапис:1430 МБ/с, IOPS 42 тисЧитання:3000 МБ/с, IOPS 480 тис",Not took
Kingston A400 SA400S37/480G,"Ємність:480 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:MLCЗапис:1600 МБ/с, IOPS 190 тисЧитання:2700 МБ/с, IOPS 290 тис",14 063 грн.
Crucial P3 CT1000P3SSD8,"Ємність:500 ГБФормат:2.5""NAND:3D TLC NANDЗапис:500 МБ/сЧитання:550 МБ/с",1 976 грн.
Product Name,Description of the product,Price range of the product
Samsung 970 EVO Plus M.2 MZ-V7S1T0BW,"Ємність:960 ГБФормат:PCI-E (HHHL)NAND:3D TLC NANDЗапис:3000 МБ/с, IOPS 75 тисЧитання:3400 МБ/с, IOPS 750 тис",Not took
Kingston KC3000 SKC3000S/1024G,"Ємність:250 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D QLC NANDЗапис:1100 МБ/сЧитання:2100 МБ/с",2 734 грн.
Samsung 980 NVMe M.2 MZ-V8V1T0BW,"Ємність:256 ГБФормат:M.2, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:2700 МБ/с, IOPS 600 тисЧитання:6400 МБ/с, IOPS 500 тис",2 416 до 2 520 грн.
Kingston NV2 SNV2S/1000G,"Ємність:480 ГБФормат:2.5""",10 694 грн.
Samsung MZ-77E1T0BW MZ-77E1T0BW,"Ємність:1600 / 3200 ГБФормат:PCI-E (HHHL)NAND:3D TLC NANDЗапис:2400 / 3800 МБ/с, IOPS 200 / 250 тисЧитання:7000 / 8000 МБ/с, IOPS 1000 / 1500 тис",18 923 грн.
Samsung 980 PRO MZ-V8P1T0BW,"Ємність:1920 ГБФормат:M.2, PCI-E 3.0 4xNAND:3D TLC NANDЗапис:1430 МБ/с, IOPS 42 тисЧитання:3000 МБ/с, IOPS 480 тис",Not took
Kingston A400 SA400S37/480G,"Ємність:480 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:MLCЗапис:1600 МБ/с, IOPS 190 тисЧитання:2700 МБ/с, IOPS 290 тис",14 063 грн.
Crucial P3 CT1000P3SSD8,"Ємність:500 ГБФормат:2.5""NAND:3D TLC NANDЗапис:500 МБ/сЧитання:550 МБ/с",1 976 грн.
WD Blue SN570 WDS100T3B0C,Ємність:1000 ГБЧитання:900 МБ/с,6 560 грн.
Product Name,Description of the product,Price range of the product
Samsung 970 EVO Plus M.2 MZ-V7S1T0BW,"Ємність:960 ГБФормат:PCI-E (HHHL)NAND:3D TLC NANDЗапис:3000 МБ/с, IOPS 75 тисЧитання:3400 МБ/с, IOPS 750 тис",Not took
Kingston KC3000 SKC3000S/1024G,"Ємність:250 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D QLC NANDЗапис:1100 МБ/сЧитання:2100 МБ/с",2 734 грн.
Samsung 980 NVMe M.2 MZ-V8V1T0BW,"Ємність:256 ГБФормат:M.2, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:2700 МБ/с, IOPS 600 тисЧитання:6400 МБ/с, IOPS 500 тис",2 416 до 2 520 грн.
Kingston NV2 SNV2S/1000G,"Ємність:480 ГБФормат:2.5""",10 694 грн.
Samsung MZ-77E1T0BW MZ-77E1T0BW,"Ємність:1600 / 3200 ГБФормат:PCI-E (HHHL)NAND:3D TLC NANDЗапис:2400 / 3800 МБ/с, IOPS 200 / 250 тисЧитання:7000 / 8000 МБ/с, IOPS 1000 / 1500 тис",18 923 грн.
Samsung 980 PRO MZ-V8P1T0BW,"Ємність:1920 ГБФормат:M.2, PCI-E 3.0 4xNAND:3D TLC NANDЗапис:1430 МБ/с, IOPS 42 тисЧитання:3000 МБ/с, IOPS 480 тис",Not took
Kingston A400 SA400S37/480G,"Ємність:480 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:MLCЗапис:1600 МБ/с, IOPS 190 тисЧитання:2700 МБ/с, IOPS 290 тис",14 063 грн.
Crucial P3 CT1000P3SSD8,"Ємність:500 ГБФормат:2.5""NAND:3D TLC NANDЗапис:500 МБ/сЧитання:550 МБ/с",1 976 грн.
WD Blue SN570 WDS100T3B0C,Ємність:1000 ГБЧитання:900 МБ/с,6 560 грн.
GOODRAM PX600 SSDPR-PX600-1K0-80,"Ємність:256 ГБФормат:1.8""NAND:3D NANDЗапис:500 МБ/сЧитання:520 МБ/с",1 963 грн.
Product Name,Description of the product,Price range of the product
Samsung 970 EVO Plus M.2 MZ-V7S1T0BW,"Ємність:960 ГБФормат:PCI-E (HHHL)NAND:3D TLC NANDЗапис:3000 МБ/с, IOPS 75 тисЧитання:3400 МБ/с, IOPS 750 тис",Not took
Kingston KC3000 SKC3000S/1024G,"Ємність:250 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D QLC NANDЗапис:1100 МБ/сЧитання:2100 МБ/с",2 734 грн.
Samsung 980 NVMe M.2 MZ-V8V1T0BW,"Ємність:256 ГБФормат:M.2, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:2700 МБ/с, IOPS 600 тисЧитання:6400 МБ/с, IOPS 500 тис",2 416 до 2 520 грн.
Kingston NV2 SNV2S/1000G,"Ємність:480 ГБФормат:2.5""",10 694 грн.
Samsung MZ-77E1T0BW MZ-77E1T0BW,"Ємність:1600 / 3200 ГБФормат:PCI-E (HHHL)NAND:3D TLC NANDЗапис:2400 / 3800 МБ/с, IOPS 200 / 250 тисЧитання:7000 / 8000 МБ/с, IOPS 1000 / 1500 тис",18 923 грн.
Samsung 980 PRO MZ-V8P1T0BW,"Ємність:1920 ГБФормат:M.2, PCI-E 3.0 4xNAND:3D TLC NANDЗапис:1430 МБ/с, IOPS 42 тисЧитання:3000 МБ/с, IOPS 480 тис",Not took
Kingston A400 SA400S37/480G,"Ємність:480 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:MLCЗапис:1600 МБ/с, IOPS 190 тисЧитання:2700 МБ/с, IOPS 290 тис",14 063 грн.
Crucial P3 CT1000P3SSD8,"Ємність:500 ГБФормат:2.5""NAND:3D TLC NANDЗапис:500 МБ/сЧитання:550 МБ/с",1 976 грн.
WD Blue SN570 WDS100T3B0C,Ємність:1000 ГБЧитання:900 МБ/с,6 560 грн.
GOODRAM PX600 SSDPR-PX600-1K0-80,"Ємність:256 ГБФормат:1.8""NAND:3D NANDЗапис:500 МБ/сЧитання:520 МБ/с",1 963 грн.
WD Black SN770 WDS100T3X0E,"Ємність:250 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D TLC NANDЗапис:1600 МБ/с, IOPS 180 тисЧитання:3100 МБ/с, IOPS 220 тис",2 796 грн.
Product Name,Description of the product,Price range of the product
Samsung 970 EVO Plus M.2 MZ-V7S1T0BW,"Ємність:960 ГБФормат:PCI-E (HHHL)NAND:3D TLC NANDЗапис:3000 МБ/с, IOPS 75 тисЧитання:3400 МБ/с, IOPS 750 тис",Not took
Kingston KC3000 SKC3000S/1024G,"Ємність:250 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D QLC NANDЗапис:1100 МБ/сЧитання:2100 МБ/с",2 734 грн.
Samsung 980 NVMe M.2 MZ-V8V1T0BW,"Ємність:256 ГБФормат:M.2, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:2700 МБ/с, IOPS 600 тисЧитання:6400 МБ/с, IOPS 500 тис",2 416 до 2 520 грн.
Kingston NV2 SNV2S/1000G,"Ємність:480 ГБФормат:2.5""",10 694 грн.
Samsung MZ-77E1T0BW MZ-77E1T0BW,"Ємність:1600 / 3200 ГБФормат:PCI-E (HHHL)NAND:3D TLC NANDЗапис:2400 / 3800 МБ/с, IOPS 200 / 250 тисЧитання:7000 / 8000 МБ/с, IOPS 1000 / 1500 тис",18 923 грн.
Samsung 980 PRO MZ-V8P1T0BW,"Ємність:1920 ГБФормат:M.2, PCI-E 3.0 4xNAND:3D TLC NANDЗапис:1430 МБ/с, IOPS 42 тисЧитання:3000 МБ/с, IOPS 480 тис",Not took
Kingston A400 SA400S37/480G,"Ємність:480 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:MLCЗапис:1600 МБ/с, IOPS 190 тисЧитання:2700 МБ/с, IOPS 290 тис",14 063 грн.
Crucial P3 CT1000P3SSD8,"Ємність:500 ГБФормат:2.5""NAND:3D TLC NANDЗапис:500 МБ/сЧитання:550 МБ/с",1 976 грн.
WD Blue SN570 WDS100T3B0C,Ємність:1000 ГБЧитання:900 МБ/с,6 560 грн.
GOODRAM PX600 SSDPR-PX600-1K0-80,"Ємність:256 ГБФормат:1.8""NAND:3D NANDЗапис:500 МБ/сЧитання:520 МБ/с",1 963 грн.
WD Black SN770 WDS100T3X0E,"Ємність:250 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D TLC NANDЗапис:1600 МБ/с, IOPS 180 тисЧитання:3100 МБ/с, IOPS 220 тис",2 796 грн.
Samsung 990 PRO MZ-V9P1T0BW,"Ємність:4000 ГБФормат:2.5""Запис:1000 МБ/сЧитання:1050 МБ/с",10 699 грн.
Product Name,Description of the product,Price range of the product
Samsung 970 EVO Plus M.2 MZ-V7S1T0BW,"Ємність:960 ГБФормат:PCI-E (HHHL)NAND:3D TLC NANDЗапис:3000 МБ/с, IOPS 75 тисЧитання:3400 МБ/с, IOPS 750 тис",Not took
Kingston KC3000 SKC3000S/1024G,"Ємність:250 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D QLC NANDЗапис:1100 МБ/сЧитання:2100 МБ/с",2 734 грн.
Samsung 980 NVMe M.2 MZ-V8V1T0BW,"Ємність:256 ГБФормат:M.2, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:2700 МБ/с, IOPS 600 тисЧитання:6400 МБ/с, IOPS 500 тис",2 416 до 2 520 грн.
Kingston NV2 SNV2S/1000G,"Ємність:480 ГБФормат:2.5""",10 694 грн.
Samsung MZ-77E1T0BW MZ-77E1T0BW,"Ємність:1600 / 3200 ГБФормат:PCI-E (HHHL)NAND:3D TLC NANDЗапис:2400 / 3800 МБ/с, IOPS 200 / 250 тисЧитання:7000 / 8000 МБ/с, IOPS 1000 / 1500 тис",18 923 грн.
Samsung 980 PRO MZ-V8P1T0BW,"Ємність:1920 ГБФормат:M.2, PCI-E 3.0 4xNAND:3D TLC NANDЗапис:1430 МБ/с, IOPS 42 тисЧитання:3000 МБ/с, IOPS 480 тис",Not took
Kingston A400 SA400S37/480G,"Ємність:480 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:MLCЗапис:1600 МБ/с, IOPS 190 тисЧитання:2700 МБ/с, IOPS 290 тис",14 063 грн.
Crucial P3 CT1000P3SSD8,"Ємність:500 ГБФормат:2.5""NAND:3D TLC NANDЗапис:500 МБ/сЧитання:550 МБ/с",1 976 грн.
WD Blue SN570 WDS100T3B0C,Ємність:1000 ГБЧитання:900 МБ/с,6 560 грн.
GOODRAM PX600 SSDPR-PX600-1K0-80,"Ємність:256 ГБФормат:1.8""NAND:3D NANDЗапис:500 МБ/сЧитання:520 МБ/с",1 963 грн.
WD Black SN770 WDS100T3X0E,"Ємність:250 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D TLC NANDЗапис:1600 МБ/с, IOPS 180 тисЧитання:3100 МБ/с, IOPS 220 тис",2 796 грн.
Samsung 990 PRO MZ-V9P1T0BW,"Ємність:4000 ГБФормат:2.5""Запис:1000 МБ/сЧитання:1050 МБ/с",10 699 грн.
GOODRAM CX400 GEN.2 SSDPR-CX400-512-G2,"Ємність:256 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D TLC NANDЗапис:950 МБ/сЧитання:1850 МБ/с",1 047 до 1 260 грн.
Product Name,Description of the product,Price range of the product
Samsung 970 EVO Plus M.2 MZ-V7S1T0BW,"Ємність:960 ГБФормат:PCI-E (HHHL)NAND:3D TLC NANDЗапис:3000 МБ/с, IOPS 75 тисЧитання:3400 МБ/с, IOPS 750 тис",Not took
Kingston KC3000 SKC3000S/1024G,"Ємність:250 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D QLC NANDЗапис:1100 МБ/сЧитання:2100 МБ/с",2 734 грн.
Samsung 980 NVMe M.2 MZ-V8V1T0BW,"Ємність:256 ГБФормат:M.2, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:2700 МБ/с, IOPS 600 тисЧитання:6400 МБ/с, IOPS 500 тис",2 416 до 2 520 грн.
Kingston NV2 SNV2S/1000G,"Ємність:480 ГБФормат:2.5""",10 694 грн.
Samsung MZ-77E1T0BW MZ-77E1T0BW,"Ємність:1600 / 3200 ГБФормат:PCI-E (HHHL)NAND:3D TLC NANDЗапис:2400 / 3800 МБ/с, IOPS 200 / 250 тисЧитання:7000 / 8000 МБ/с, IOPS 1000 / 1500 тис",18 923 грн.
Samsung 980 PRO MZ-V8P1T0BW,"Ємність:1920 ГБФормат:M.2, PCI-E 3.0 4xNAND:3D TLC NANDЗапис:1430 МБ/с, IOPS 42 тисЧитання:3000 МБ/с, IOPS 480 тис",Not took
Kingston A400 SA400S37/480G,"Ємність:480 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:MLCЗапис:1600 МБ/с, IOPS 190 тисЧитання:2700 МБ/с, IOPS 290 тис",14 063 грн.
Crucial P3 CT1000P3SSD8,"Ємність:500 ГБФормат:2.5""NAND:3D TLC NANDЗапис:500 МБ/сЧитання:550 МБ/с",1 976 грн.
WD Blue SN570 WDS100T3B0C,Ємність:1000 ГБЧитання:900 МБ/с,6 560 грн.
GOODRAM PX600 SSDPR-PX600-1K0-80,"Ємність:256 ГБФормат:1.8""NAND:3D NANDЗапис:500 МБ/сЧитання:520 МБ/с",1 963 грн.
WD Black SN770 WDS100T3X0E,"Ємність:250 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D TLC NANDЗапис:1600 МБ/с, IOPS 180 тисЧитання:3100 МБ/с, IOPS 220 тис",2 796 грн.
Samsung 990 PRO MZ-V9P1T0BW,"Ємність:4000 ГБФормат:2.5""Запис:1000 МБ/сЧитання:1050 МБ/с",10 699 грн.
GOODRAM CX400 GEN.2 SSDPR-CX400-512-G2,"Ємність:256 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D TLC NANDЗапис:950 МБ/сЧитання:1850 МБ/с",1 047 до 1 260 грн.
Samsung T7 Shield MU-PE1T0S,"Ємність:1000 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:6900 МБ/сЧитання:7450 МБ/с",4 011 до 5 799 грн.
Product Name,Description of the product,Price range of the product
Samsung 970 EVO Plus M.2 MZ-V7S1T0BW,"Ємність:960 ГБФормат:PCI-E (HHHL)NAND:3D TLC NANDЗапис:3000 МБ/с, IOPS 75 тисЧитання:3400 МБ/с, IOPS 750 тис",Not took
Kingston KC3000 SKC3000S/1024G,"Ємність:250 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D QLC NANDЗапис:1100 МБ/сЧитання:2100 МБ/с",2 734 грн.
Samsung 980 NVMe M.2 MZ-V8V1T0BW,"Ємність:256 ГБФормат:M.2, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:2700 МБ/с, IOPS 600 тисЧитання:6400 МБ/с, IOPS 500 тис",2 416 до 2 520 грн.
Kingston NV2 SNV2S/1000G,"Ємність:480 ГБФормат:2.5""",10 694 грн.
Samsung MZ-77E1T0BW MZ-77E1T0BW,"Ємність:1600 / 3200 ГБФормат:PCI-E (HHHL)NAND:3D TLC NANDЗапис:2400 / 3800 МБ/с, IOPS 200 / 250 тисЧитання:7000 / 8000 МБ/с, IOPS 1000 / 1500 тис",18 923 грн.
Samsung 980 PRO MZ-V8P1T0BW,"Ємність:1920 ГБФормат:M.2, PCI-E 3.0 4xNAND:3D TLC NANDЗапис:1430 МБ/с, IOPS 42 тисЧитання:3000 МБ/с, IOPS 480 тис",Not took
Kingston A400 SA400S37/480G,"Ємність:480 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:MLCЗапис:1600 МБ/с, IOPS 190 тисЧитання:2700 МБ/с, IOPS 290 тис",14 063 грн.
Crucial P3 CT1000P3SSD8,"Ємність:500 ГБФормат:2.5""NAND:3D TLC NANDЗапис:500 МБ/сЧитання:550 МБ/с",1 976 грн.
WD Blue SN570 WDS100T3B0C,Ємність:1000 ГБЧитання:900 МБ/с,6 560 грн.
GOODRAM PX600 SSDPR-PX600-1K0-80,"Ємність:256 ГБФормат:1.8""NAND:3D NANDЗапис:500 МБ/сЧитання:520 МБ/с",1 963 грн.
WD Black SN770 WDS100T3X0E,"Ємність:250 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D TLC NANDЗапис:1600 МБ/с, IOPS 180 тисЧитання:3100 МБ/с, IOPS 220 тис",2 796 грн.
Samsung 990 PRO MZ-V9P1T0BW,"Ємність:4000 ГБФормат:2.5""Запис:1000 МБ/сЧитання:1050 МБ/с",10 699 грн.
GOODRAM CX400 GEN.2 SSDPR-CX400-512-G2,"Ємність:256 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D TLC NANDЗапис:950 МБ/сЧитання:1850 МБ/с",1 047 до 1 260 грн.
Samsung T7 Shield MU-PE1T0S,"Ємність:1000 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:6900 МБ/сЧитання:7450 МБ/с",4 011 до 5 799 грн.
Apacer AP1TBAS2280P4X-1 AP1TBAS2280P4X-1,"Ємність:512 - 2000 ГБФормат:M.2, 22x80, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:3000 - 7000 МБ/с, IOPS 300 / 1000 тисЧитання:7000 - 7400 МБ/с, IOPS 450 - 1000 тис",1 803 до 4 575 грн.
Product Name,Description of the product,Price range of the product
Samsung 970 EVO Plus M.2 MZ-V7S1T0BW,"Ємність:960 ГБФормат:PCI-E (HHHL)NAND:3D TLC NANDЗапис:3000 МБ/с, IOPS 75 тисЧитання:3400 МБ/с, IOPS 750 тис",Not took
Kingston KC3000 SKC3000S/1024G,"Ємність:250 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D QLC NANDЗапис:1100 МБ/сЧитання:2100 МБ/с",2 734 грн.
Samsung 980 NVMe M.2 MZ-V8V1T0BW,"Ємність:256 ГБФормат:M.2, PCI-E 4.0 4xNAND:3D TLC NANDЗапис:2700 МБ/с, IOPS 600 тисЧитання:6400 МБ/с, IOPS 500 тис",2 416 до 2 520 грн.
Kingston NV2 SNV2S/1000G,"Ємність:480 ГБФормат:2.5""",10 694 грн.
Samsung MZ-77E1T0BW MZ-77E1T0BW,"Ємність:1600 / 3200 ГБФормат:PCI-E (HHHL)NAND:3D TLC NANDЗапис:2400 / 3800 МБ/с, IOPS 200 / 250 тисЧитання:7000 / 8000 МБ/с, IOPS 1000 / 1500 тис",18 923 грн.
Samsung 980 PRO MZ-V8P1T0BW,"Ємність:1920 ГБФормат:M.2, PCI-E 3.0 4xNAND:3D TLC NANDЗапис:1430 МБ/с, IOPS 42 тисЧитання:3000 МБ/с, IOPS 480 тис",Not took
Kingston A400 SA400S37/480G,"Ємність:480 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:MLCЗапис:1600 МБ/с, IOPS 190 тисЧитання:2700 МБ/с, IOPS 290 тис",14 063 грн.
Crucial P3 CT1000P3SSD8,"Ємність:500 ГБФормат:2.5""NAND:3D TLC NANDЗапис:500 МБ/сЧитання:550 МБ/с",1 976 грн.
WD Blue SN570 WDS100T3B0C,Ємність:1000 ГБЧитання:900 МБ/с,6 560 грн.
GOODRAM PX600 SSDPR-PX600-1K0-80,"Ємність:256 ГБФормат:1.8""NAND:3D NANDЗапис:500 МБ/сЧитання:520 МБ/с",1 963 грн.
WD Black SN770 WDS100T3X0E,"Ємність:250 ГБФормат:M.2, 22x80, PCI-E 3.0 4xNAND:3D TLC NANDЗапис:1600 МБ/с, IOPS 180 тисЧитання:3100 МБ/с, IOPS 220 тис",2 796 грн.
Samsung 990 PRO MZ-V9P1T0BW,"Ємність:4000 ГБФормат:2.5""Запис:1000 МБ/сЧитання:1050 МБ/с",10 699 грн.
